Timestamp,Value,Type
18:20:40.335,"-77\r\n",received
18:20:40.335,"-85\r\n",received
18:20:40.335,"-90\r\n",received
18:20:40.335,"-90\r\n",received
18:20:40.335,"-87\r\n",received
18:20:40.335,"-87\r\n",received
18:20:40.335,"-83\r\n",received
18:20:40.335,"-82\r\n",received
18:20:40.335,"-82\r\n",received
18:20:40.335,"-80\r\n",received
18:20:40.335,"-77\r\n",received
18:20:40.335,"-74\r\n",received
18:20:40.335,"-79\r\n",received
18:20:40.335,"-85\r\n",received
18:20:40.335,"-83\r\n",received
18:20:40.335,"-76\r\n",received
18:20:40.335,"-70\r\n",received
18:20:40.335,"-63\r\n",received
18:20:40.335,"-60\r\n",received
18:20:40.335,"-59\r\n",received
18:20:40.335,"-63\r\n",received
18:20:40.335,"-71\r\n",received
18:20:40.335,"-74\r\n",received
18:20:40.335,"-74\r\n",received
18:20:40.335,"-68\r\n",received
18:20:40.335,"-65\r\n",received
18:20:40.335,"-64\r\n",received
18:20:40.335,"-65\r\n",received
18:20:40.335,"-60\r\n",received
18:20:40.335,"-53\r\n",received
18:20:40.335,"-49\r\n",received
18:20:40.335,"-43\r\n",received
18:20:40.335,"-39\r\n",received
18:20:40.335,"-42\r\n",received
18:20:40.335,"-46\r\n",received
18:20:40.335,"-47\r\n",received
18:20:40.335,"-28\r\n",received
18:20:40.335,"-32\r\n",received
18:20:40.335,"-34\r\n",received
18:20:40.335,"-41\r\n",received
18:20:40.335,"-44\r\n",received
18:20:40.335,"-43\r\n",received
18:20:40.335,"-38\r\n",received
18:20:40.335,"-33\r\n",received
18:20:40.335,"-30\r\n",received
18:20:40.335,"-23\r\n",received
18:20:40.335,"-14\r\n",received
18:20:40.335,"-11\r\n",received
18:20:40.335,"-3\r\n",received
18:20:40.335,"0\r\n",received
18:20:40.335,"2\r\n",received
18:20:40.362,"-1\r\n",received
18:20:40.362,"-4\r\n",received
18:20:40.362,"-10\r\n",received
18:20:40.362,"-15\r\n",received
18:20:40.362,"-23\r\n",received
18:20:40.362,"-24\r\n",received
18:20:40.362,"-18\r\n",received
18:20:40.362,"-17\r\n",received
18:20:40.362,"-20\r\n",received
18:20:40.362,"-27\r\n",received
18:20:40.362,"-29\r\n",received
18:20:40.362,"-21\r\n",received
18:20:40.362,"-13\r\n",received
18:20:40.362,"-11\r\n",received
18:20:40.362,"-12\r\n",received
18:20:40.362,"-12\r\n",received
18:20:40.362,"-11\r\n",received
18:20:40.362,"-11\r\n",received
18:20:40.362,"-13\r\n",received
18:20:40.362,"-24\r\n",received
18:20:40.362,"-36\r\n",received
18:20:40.362,"-46\r\n",received
18:20:40.362,"-51\r\n",received
18:20:40.362,"-46\r\n",received
18:20:40.362,"-37\r\n",received
18:20:40.362,"-34\r\n",received
18:20:40.362,"-39\r\n",received
18:20:40.362,"-43\r\n",received
18:20:40.362,"-48\r\n",received
18:20:40.362,"-50\r\n",received
18:20:40.362,"-54\r\n",received
18:20:40.362,"19\r\n",received
18:20:40.362,"29\r\n",received
18:20:40.362,"34\r\n",received
18:20:40.362,"33\r\n",received
18:20:40.362,"32\r\n",received
18:20:40.362,"31\r\n",received
18:20:40.362,"28\r\n",received
18:20:40.362,"24\r\n",received
18:20:40.362,"19\r\n",received
18:20:40.362,"19\r\n",received
18:20:40.362,"25\r\n",received
18:20:40.362,"39\r\n",received
18:20:40.362,"47\r\n",received
18:20:40.362,"45\r\n",received
18:20:40.362,"44\r\n",received
18:20:40.362,"42\r\n",received
18:20:40.362,"38\r\n",received
18:20:40.362,"34\r\n",received
18:20:40.362,"26\r\n",received
18:20:40.362,"22\r\n",received
18:20:40.362,"26\r\n",received
18:20:40.362,"30\r\n",received
18:20:40.362,"35\r\n",received
18:20:40.362,"37\r\n",received
18:20:40.375,"36\r\n",received
18:20:40.375,"41\r\n",received
18:20:40.375,"41\r\n",received
18:20:40.375,"37\r\n",received
18:20:40.375,"29\r\n",received
18:20:40.375,"20\r\n",received
18:20:40.375,"15\r\n",received
18:20:40.375,"14\r\n",received
18:20:40.375,"19\r\n",received
18:20:40.375,"24\r\n",received
18:20:40.375,"24\r\n",received
18:20:40.375,"19\r\n",received
18:20:40.375,"12\r\n",received
18:20:40.375,"12\r\n",received
18:20:40.375,"14\r\n",received
18:20:40.375,"11\r\n",received
18:20:40.375,"5\r\n",received
18:20:40.375,"4\r\n",received
18:20:40.375,"11\r\n",received
18:20:40.375,"22\r\n",received
18:20:40.375,"33\r\n",received
18:20:40.375,"44\r\n",received
18:20:40.375,"52\r\n",received
18:20:40.375,"52\r\n",received
18:20:40.375,"49\r\n",received
18:20:40.375,"45\r\n",received
18:20:40.375,"34\r\n",received
18:20:40.375,"27\r\n",received
18:20:40.375,"23\r\n",received
18:20:40.375,"23\r\n",received
18:20:40.375,"33\r\n",received
18:20:40.375,"41\r\n",received
18:20:40.375,"45\r\n",received
18:20:40.375,"48\r\n",received
18:20:40.375,"51\r\n",received
18:20:40.375,"50\r\n",received
18:20:40.375,"44\r\n",received
18:20:40.375,"41\r\n",received
18:20:40.375,"39\r\n",received
18:20:40.375,"38\r\n",received
18:20:40.375,"34\r\n",received
18:20:40.375,"36\r\n",received
18:20:40.375,"37\r\n",received
18:20:40.375,"37\r\n",received
18:20:40.375,"34\r\n",received
18:20:40.375,"26\r\n",received
18:20:40.375,"21\r\n",received
18:20:40.375,"17\r\n",received
18:20:40.375,"14\r\n",received
18:20:40.375,"16\r\n",received
18:20:40.375,"-79\r\n",received
18:20:40.375,"-81\r\n",received
18:20:40.375,"-84\r\n",received
18:20:40.375,"-85\r\n",received
18:20:40.375,"-85\r\n",received
18:20:40.397,"-88\r\n",received
18:20:40.397,"-93\r\n",received
18:20:40.397,"-88\r\n",received
18:20:40.397,"-83\r\n",received
18:20:40.397,"-79\r\n",received
18:20:40.397,"-75\r\n",received
18:20:40.397,"-74\r\n",received
18:20:40.397,"-73\r\n",received
18:20:40.397,"-68\r\n",received
18:20:40.397,"-67\r\n",received
18:20:40.397,"-67\r\n",received
18:20:40.397,"-66\r\n",received
18:20:40.397,"-68\r\n",received
18:20:40.397,"-71\r\n",received
18:20:40.397,"-72\r\n",received
18:20:40.397,"-75\r\n",received
18:20:40.397,"-74\r\n",received
18:20:40.397,"-75\r\n",received
18:20:40.397,"-77\r\n",received
18:20:40.397,"-74\r\n",received
18:20:40.397,"-71\r\n",received
18:20:40.397,"-70\r\n",received
18:20:40.397,"-66\r\n",received
18:20:40.397,"-61\r\n",received
18:20:40.397,"-50\r\n",received
18:20:40.397,"-41\r\n",received
18:20:40.397,"-39\r\n",received
18:20:40.397,"-33\r\n",received
18:20:40.397,"-35\r\n",received
18:20:40.397,"-35\r\n",received
18:20:40.397,"-26\r\n",received
18:20:40.397,"-15\r\n",received
18:20:40.410,"-11\r\n",received
18:20:40.410,"-10\r\n",received
18:20:40.410,"-10\r\n",received
18:20:40.410,"-11\r\n",received
18:20:40.410,"-9\r\n",received
18:20:40.410,"-6\r\n",received
18:20:40.410,"2\r\n",received
18:20:40.410,"15\r\n",received
18:20:40.410,"21\r\n",received
18:20:40.410,"22\r\n",received
18:20:40.410,"23\r\n",received
18:20:40.410,"23\r\n",received
18:20:40.410,"22\r\n",received
18:20:40.410,"20\r\n",received
18:20:40.410,"20\r\n",received
18:20:40.410,"25\r\n",received
18:20:40.410,"28\r\n",received
18:20:40.410,"30\r\n",received
18:20:40.410,"34\r\n",received
18:20:40.410,"37\r\n",received
18:20:40.410,"43\r\n",received
18:20:40.410,"48\r\n",received
